"","id","days","last_scraped","host_since","room_type","bathrooms","bedrooms","price","number_of_reviews","review_scores_cleanliness","review_scores_location","review_scores_value","instant_bookable"
"286",53196,2378,"4/2/2017","9/28/2010","Private room",1,1,90,0,NA,NA,NA,"f"
"287",53469,2420,"4/2/2017","8/17/2010","Entire home/apt",1,1,98,33,9,9,9,"f"
"288",53470,2420,"4/2/2017","8/17/2010","Entire home/apt",1,2,165,6,9,9,9,"f"
"289",53477,2420,"4/2/2017","8/17/2010","Entire home/apt",2,4,260,13,9,9,9,"f"
"290",53630,2375,"4/2/2017","10/1/2010","Entire home/apt",1,2,100,53,9,9,9,"f"
"291",53926,2373,"4/2/2017","10/3/2010","Entire home/apt",1,3,118,13,6,9,8,"f"
"292",54040,2382,"4/2/2017","9/24/2010","Entire home/apt",1,2,190,0,NA,NA,NA,"f"
"293",54158,2934,"4/2/2017","3/21/2009","Entire home/apt",1,2,250,226,9,10,9,"f"
"294",54453,2369,"4/2/2017","10/7/2010","Shared room",1,1,105,10,9,10,9,"f"
"295",54486,2369,"4/2/2017","10/7/2010","Private room",1,1,40,159,9,8,10,"f"
"296",54508,2414,"4/2/2017","8/23/2010","Private room",1,1,100,60,9,10,10,"f"
"297",54544,2369,"4/2/2017","10/7/2010","Private room",1,1,120,64,9,8,9,"f"
"298",54626,2434,"4/2/2017","8/3/2010","Private room",1.5,1,52,49,9,8,9,"f"
"299",54694,2806,"4/2/2017","7/27/2009","Private room",1,1,55,59,10,8,9,"f"
"300",54846,2366,"4/2/2017","10/10/2010","Entire home/apt",1,1,147,25,9,9,9,"f"
"301",54860,2366,"4/2/2017","10/10/2010","Private room",1,1,100,125,10,9,9,"t"
"302",55320,2364,"4/3/2017","10/13/2010","Entire home/apt",1,1,95,61,9,9,9,"f"
"303",55467,2363,"4/2/2017","10/13/2010","Entire home/apt",1,1,150,143,10,10,10,"f"
"304",55505,2362,"4/2/2017","10/14/2010","Entire home/apt",1,1,140,47,8,8,9,"f"
"305",55565,2378,"4/2/2017","9/28/2010","Entire home/apt",1,1,150,46,9,9,10,"f"
"306",55668,2586,"4/2/2017","3/4/2010","Private room",1.5,2,120,100,10,10,9,"f"
"307",55737,2360,"4/2/2017","10/16/2010","Entire home/apt",1,1,199,75,10,10,9,"f"
"308",55857,2359,"4/2/2017","10/17/2010","Private room",1,1,125,12,9,10,9,"f"
"309",55959,2452,"4/2/2017","7/16/2010","Private room",1,1,49,49,9,10,10,"f"
"310",56027,2358,"4/2/2017","10/18/2010","Private room",1,1,110,18,9,9,9,"f"
"311",56467,2355,"4/2/2017","10/21/2010","Entire home/apt",1,1,130,77,10,10,10,"f"
"312",56475,2363,"4/3/2017","10/14/2010","Entire home/apt",2,2,329,10,9,9,9,"f"
"313",56859,2369,"4/2/2017","10/7/2010","Private room",NA,1,75,131,9,9,9,"t"
"314",56894,2351,"4/2/2017","10/25/2010","Entire home/apt",1,1,120,11,10,10,10,"f"
"315",57161,2350,"4/2/2017","10/26/2010","Entire home/apt",1,1,75,135,9,9,9,"f"
"316",57166,2350,"4/2/2017","10/26/2010","Entire home/apt",1.5,3,140,11,7,9,7,"f"
"317",57297,2425,"4/2/2017","8/12/2010","Entire home/apt",1,1,159,156,10,10,9,"f"
"318",57468,2387,"4/2/2017","9/19/2010","Entire home/apt",1,1,189,141,9,10,9,"f"
"319",57618,2346,"4/2/2017","10/30/2010","Entire home/apt",1,1,250,52,9,10,9,"f"
"320",57754,2345,"4/2/2017","10/31/2010","Entire home/apt",1,1,300,75,10,10,10,"f"
"321",57874,2344,"4/2/2017","11/1/2010","Entire home/apt",1,1,155,120,10,9,9,"f"
"322",57901,2344,"4/2/2017","11/1/2010","Private room",1,1,70,7,7,10,9,"f"
"323",58059,2343,"4/3/2017","11/3/2010","Private room",2,1,60,311,9,9,9,"t"
"324",58062,2342,"4/2/2017","11/3/2010","Private room",1,1,135,10,9,10,9,"f"
"325",58101,2342,"4/2/2017","11/3/2010","Entire home/apt",1,2,125,156,9,10,8,"f"
"326",58257,2342,"4/3/2017","11/4/2010","Entire home/apt",1,1,150,9,7,10,8,"f"
"327",58294,2341,"4/2/2017","11/4/2010","Entire home/apt",1,1,249,12,9,10,10,"f"
"328",58467,2339,"4/2/2017","11/6/2010","Private room",NA,1,120,8,10,9,8,"f"
"329",58471,2339,"4/2/2017","11/6/2010","Private room",NA,1,160,0,NA,NA,NA,"f"
"330",58728,2337,"4/2/2017","11/8/2010","Entire home/apt",1,1,220,1,10,10,8,"f"
"331",58729,2338,"4/3/2017","11/8/2010","Private room",1,1,99,23,9,9,9,"f"
"332",59014,2335,"4/2/2017","11/10/2010","Entire home/apt",1,1,150,31,9,9,9,"f"
"333",59121,2420,"4/2/2017","8/17/2010","Entire home/apt",1,3,185,1,10,10,10,"f"
"334",59431,2428,"4/2/2017","8/9/2010","Private room",1.5,1,60,7,9,8,9,"f"
"335",59642,2346,"4/2/2017","10/30/2010","Entire home/apt",1,1,57,60,9,9,9,"f"
"336",59818,2330,"4/2/2017","11/15/2010","Entire home/apt",1,2,250,31,9,10,10,"f"
"337",60084,2329,"4/2/2017","11/16/2010","Private room",1,1,75,27,9,9,10,"f"
"338",60164,2328,"4/2/2017","11/17/2010","Entire home/apt",1,3,500,48,8,9,8,"t"
"339",60181,2509,"4/2/2017","5/20/2010","Entire home/apt",1,2,210,30,9,10,9,"f"
"340",60182,2328,"4/2/2017","11/17/2010","Private room",1.5,1,145,3,9,10,9,"f"
"341",60611,2326,"4/2/2017","11/19/2010","Entire home/apt",1,1,90,179,10,9,10,"f"
"342",60666,2369,"4/2/2017","10/7/2010","Private room",1,1,100,121,9,9,9,"t"
"343",60680,2325,"4/2/2017","11/20/2010","Entire home/apt",1,1,99,57,8,9,8,"f"
"344",60948,2512,"4/2/2017","5/17/2010","Entire home/apt",1,2,140,77,9,9,9,"f"
"345",61167,2323,"4/2/2017","11/22/2010","Entire home/apt",1,2,135,21,9,9,9,"f"
"346",61224,2327,"4/2/2017","11/18/2010","Entire home/apt",1,2,410,31,9,10,9,"f"
"347",61470,2321,"4/2/2017","11/24/2010","Entire home/apt",2,2,250,3,9,9,9,"f"
"348",61482,2321,"4/2/2017","11/24/2010","Private room",1,1,110,16,9,9,9,"f"
"349",61492,2321,"4/2/2017","11/24/2010","Private room",2,1,120,124,9,10,9,"f"
"350",61747,2319,"4/2/2017","11/26/2010","Entire home/apt",1,0,90,69,9,9,9,"f"
"351",62095,2337,"4/2/2017","11/8/2010","Entire home/apt",1,1,65,173,7,7,8,"f"
"352",62230,2318,"4/3/2017","11/28/2010","Private room",NA,1,105,26,9,9,9,"f"
"353",62264,2317,"4/2/2017","11/28/2010","Private room",1,1,85,18,7,10,9,"f"
"354",62366,2316,"4/2/2017","11/29/2010","Entire home/apt",0.5,1,120,9,10,10,10,"f"
"355",62427,2316,"4/2/2017","11/29/2010","Entire home/apt",1,1,120,41,10,10,10,"f"
"356",62430,2427,"4/2/2017","8/10/2010","Entire home/apt",1,1,89,53,8,9,9,"f"
"357",62452,2316,"4/2/2017","11/29/2010","Private room",0,1,35,125,9,8,9,"f"
"358",62461,2316,"4/2/2017","11/29/2010","Private room",NA,1,35,83,9,8,9,"f"
"359",62465,2367,"4/2/2017","10/9/2010","Private room",1,1,106,66,10,10,10,"f"
"360",62468,2317,"4/3/2017","11/29/2010","Entire home/apt",1,1,150,29,9,10,10,"f"
"361",62680,2315,"4/2/2017","11/30/2010","Entire home/apt",1,1,135,64,8,10,9,"f"
"362",62787,2316,"4/2/2017","11/29/2010","Private room",NA,1,33,136,9,8,9,"f"
"363",62808,2314,"4/2/2017","12/1/2010","Private room",1,1,70,34,8,8,9,"f"
"364",62891,2315,"4/3/2017","12/1/2010","Entire home/apt",1,0,175,145,8,9,9,"f"
"365",62903,2314,"4/2/2017","12/1/2010","Entire home/apt",1,1,190,43,9,10,9,"f"
"366",62925,2314,"4/2/2017","12/1/2010","Entire home/apt",2,2,285,106,9,10,10,"f"
"367",63003,2313,"4/2/2017","12/2/2010","Private room",1,1,85,58,10,10,10,"f"
"368",63299,2312,"4/2/2017","12/3/2010","Private room",1,1,54,80,9,9,9,"f"
"369",63320,2316,"4/2/2017","11/29/2010","Private room",1,1,27,140,9,8,9,"f"
"370",63360,2313,"4/2/2017","12/2/2010","Entire home/apt",1,1,99,279,9,9,9,"f"
"371",63373,2311,"4/2/2017","12/4/2010","Private room",1,1,70,13,10,10,9,"f"
"372",63546,2312,"4/2/2017","12/3/2010","Private room",1,1,39,39,8,8,9,"f"
"373",63573,2310,"4/2/2017","12/5/2010","Private room",2,1,60,9,8,10,9,"f"
"374",63588,2323,"4/2/2017","11/22/2010","Private room",1,1,90,0,NA,NA,NA,"f"
"375",63610,2310,"4/2/2017","12/5/2010","Private room",1,1,115,11,9,9,9,"f"
"376",63657,2450,"4/2/2017","7/18/2010","Entire home/apt",1,2,180,199,10,8,9,"f"
"377",63693,2314,"4/2/2017","12/1/2010","Entire home/apt",2,2,390,122,7,9,8,"f"
"378",63891,2428,"4/2/2017","8/9/2010","Private room",1.5,1,40,11,10,10,9,"f"
"379",64000,2308,"4/2/2017","12/7/2010","Private room",NA,1,60,8,9,9,8,"f"
"380",64107,2307,"4/2/2017","12/8/2010","Private room",1,1,100,202,10,9,9,"f"
"381",64283,2306,"4/2/2017","12/9/2010","Private room",1,1,65,6,8,8,8,"f"
"382",64334,2306,"4/2/2017","12/9/2010","Private room",1,2,99,110,8,9,9,"f"
"383",64361,2306,"4/2/2017","12/9/2010","Entire home/apt",1,1,120,53,9,8,9,"f"
"384",64365,2307,"4/3/2017","12/9/2010","Private room",1,1,60,149,10,9,10,"t"
"385",64376,2428,"4/2/2017","8/9/2010","Private room",1.5,1,28,53,9,9,9,"t"
"386",64504,2305,"4/2/2017","12/10/2010","Entire home/apt",1,2,199,8,10,9,9,"f"
"387",64551,2305,"4/2/2017","12/10/2010","Entire home/apt",1,0,184,129,9,10,9,"f"
"388",64627,2972,"4/2/2017","2/11/2009","Entire home/apt",1,0,125,118,9,10,9,"f"
"389",64672,2304,"4/2/2017","12/11/2010","Entire home/apt",1,1,205,0,NA,NA,NA,"f"
"390",64837,2722,"4/2/2017","10/19/2009","Private room",1,1,65,146,8,9,9,"f"
"391",64842,2303,"4/2/2017","12/12/2010","Entire home/apt",1,1,115,51,8,10,9,"t"
"392",64984,2303,"4/3/2017","12/13/2010","Entire home/apt",1,1,149,47,9,10,9,"f"
"393",64990,2302,"4/2/2017","12/13/2010","Entire home/apt",1,1,149,12,9,9,9,"f"
"394",65019,2302,"4/2/2017","12/13/2010","Entire home/apt",NA,1,190,74,10,10,9,"f"
"395",65255,2302,"4/3/2017","12/14/2010","Entire home/apt",1,1,239,19,9,10,9,"f"
"396",65268,2301,"4/2/2017","12/14/2010","Private room",1.5,2,75,53,10,9,10,"f"
"397",65556,2299,"4/2/2017","12/16/2010","Private room",1,1,60,0,NA,NA,NA,"f"
"398",65562,2299,"4/2/2017","12/16/2010","Entire home/apt",1,2,99,2,10,10,10,"f"
"399",65615,2299,"4/2/2017","12/16/2010","Entire home/apt",1,1,115,28,10,9,9,"t"
"400",65660,2299,"4/2/2017","12/16/2010","Entire home/apt",1,1,99,76,10,9,9,"f"
"401",65813,2297,"4/2/2017","12/18/2010","Private room",1,1,75,11,10,9,10,"f"
"402",65834,2297,"4/2/2017","12/18/2010","Entire home/apt",1,1,175,11,10,10,10,"f"
"403",65933,2323,"4/2/2017","11/22/2010","Shared room",1.5,1,25,26,9,10,9,"f"
"404",66008,2296,"4/2/2017","12/19/2010","Entire home/apt",1,2,190,23,10,10,9,"f"
"405",66161,2316,"4/2/2017","11/29/2010","Private room",1,1,50,0,NA,NA,NA,"f"
"406",66251,2294,"4/2/2017","12/21/2010","Entire home/apt",1,0,199,18,9,10,10,"f"
"407",66275,2305,"4/2/2017","12/10/2010","Private room",1,1,95,48,9,10,9,"f"
"408",66451,2293,"4/2/2017","12/22/2010","Entire home/apt",1,1,140,8,8,10,9,"f"
"409",66718,2497,"4/2/2017","6/1/2010","Entire home/apt",1,2,128,119,9,8,9,"t"
"410",66741,2289,"4/2/2017","12/26/2010","Entire home/apt",1,1,150,110,10,10,9,"f"
"411",66974,2287,"4/2/2017","12/28/2010","Entire home/apt",1,1,190,23,10,10,10,"f"
"412",67130,2285,"4/2/2017","12/30/2010","Private room",1,1,70,152,10,9,10,"f"
"413",67145,2285,"4/2/2017","12/30/2010","Private room",1,1,125,31,10,10,9,"f"
"414",67208,2285,"4/2/2017","12/30/2010","Private room",1,2,113,306,10,10,10,"f"
"415",67299,2286,"4/2/2017","12/29/2010","Entire home/apt",1,1,82,42,10,10,10,"f"
"416",67397,2283,"4/2/2017","1/1/2011","Private room",1,1,125,64,10,9,9,"f"
"417",67890,2428,"4/2/2017","8/9/2010","Private room",1.5,1,40,6,8,8,9,"f"
"418",68099,2295,"4/2/2017","12/20/2010","Private room",NA,1,109,83,8,9,9,"f"
"419",68305,2277,"4/2/2017","1/7/2011","Entire home/apt",1,1,75,61,8,9,9,"f"
"420",68403,2387,"4/3/2017","9/20/2010","Entire home/apt",1,2,145,81,9,8,9,"f"
"421",68735,2274,"4/2/2017","1/10/2011","Entire home/apt",1,1,195,25,10,10,10,"f"
"422",68765,2336,"4/2/2017","11/9/2010","Entire home/apt",1,3,250,13,10,10,10,"f"
"423",68900,2273,"4/2/2017","1/11/2011","Private room",1,1,125,6,9,10,10,"f"
"424",68974,2337,"4/2/2017","11/8/2010","Entire home/apt",1,3,575,137,10,9,9,"f"
"425",69262,2272,"4/3/2017","1/13/2011","Private room",1,1,90,3,10,8,9,"f"
"426",69426,2306,"4/2/2017","12/9/2010","Entire home/apt",1,2,167,201,9,10,9,"f"
"427",69755,2814,"4/2/2017","7/19/2009","Private room",1,1,75,98,10,9,9,"f"
"428",69894,2266,"4/2/2017","1/18/2011","Entire home/apt",1,1,150,28,9,10,9,"f"
"429",69921,2468,"4/2/2017","6/30/2010","Private room",1,1,80,35,9,9,9,"t"
"430",70095,2265,"4/2/2017","1/19/2011","Private room",1,1,80,72,10,10,10,"f"
"431",70128,2265,"4/2/2017","1/19/2011","Private room",1,1,65,32,9,10,9,"f"
"432",70216,2264,"4/2/2017","1/20/2011","Entire home/apt",1,1,105,14,9,8,9,"f"
"433",70279,2671,"4/2/2017","12/9/2009","Entire home/apt",2,2,239,39,7,8,8,"f"
"434",70609,2629,"4/2/2017","1/20/2010","Entire home/apt",2,3,500,27,9,10,9,"f"
"435",71010,2259,"4/2/2017","1/25/2011","Entire home/apt",1,3,336,12,10,10,10,"t"
"436",71248,2258,"4/2/2017","1/26/2011","Entire home/apt",1,1,115,29,9,9,10,"f"
"437",71384,2257,"4/2/2017","1/27/2011","Entire home/apt",1,1,229,49,10,10,10,"f"
"438",71502,2256,"4/2/2017","1/28/2011","Private room",1,1,85,30,10,8,10,"f"
"439",71507,2256,"4/2/2017","1/28/2011","Entire home/apt",1,1,200,13,7,10,8,"f"
"440",71534,2256,"4/2/2017","1/28/2011","Entire home/apt",1,1,150,133,9,10,9,"f"
"441",71970,2349,"4/2/2017","10/27/2010","Private room",1,1,70,17,9,9,9,"f"
"442",72190,2252,"4/2/2017","2/1/2011","Entire home/apt",1,1,160,32,8,10,9,"f"
"443",72965,2779,"4/2/2017","8/23/2009","Entire home/apt",1,1,145,30,8,9,9,"f"
"444",73586,2244,"4/2/2017","2/9/2011","Entire home/apt",1,1,175,55,9,9,9,"t"
"445",73893,2243,"4/3/2017","2/11/2011","Private room",1,1,140,7,10,10,9,"f"
"446",74240,2240,"4/2/2017","2/13/2011","Entire home/apt",1,2,250,54,9,10,9,"f"
"447",74680,2358,"4/2/2017","10/18/2010","Entire home/apt",1,1,115,93,9,8,9,"t"
"448",74821,2237,"4/2/2017","2/16/2011","Entire home/apt",1,2,149,44,9,9,9,"f"
"449",74860,2237,"4/2/2017","2/16/2011","Private room",1,2,60,1,10,8,10,"f"
"450",75076,2236,"4/2/2017","2/17/2011","Entire home/apt",1.5,2,290,0,NA,NA,NA,"f"
"451",75167,1962,"4/2/2017","11/18/2011","Shared room",1,1,99,31,10,9,10,"f"
"452",75635,2233,"4/2/2017","2/20/2011","Entire home/apt",1,1,150,185,10,9,9,"f"
"453",75727,2232,"4/2/2017","2/21/2011","Entire home/apt",1,1,160,16,9,10,10,"f"
"454",75770,2418,"4/2/2017","8/19/2010","Entire home/apt",1.5,2,400,37,9,9,8,"f"
"455",76081,2231,"4/2/2017","2/22/2011","Private room",1,1,80,73,10,9,9,"f"
"456",76761,2524,"4/2/2017","5/5/2010","Entire home/apt",1,2,169,264,10,9,9,"f"
"457",77765,2224,"4/2/2017","3/1/2011","Private room",1,1,249,24,10,9,10,"t"
"458",77799,2223,"4/2/2017","3/2/2011","Entire home/apt",2.5,2,450,1,10,10,10,"f"
"459",78331,2222,"4/2/2017","3/3/2011","Private room",1,1,85,149,9,10,10,"f"
"460",78919,2221,"4/2/2017","3/4/2011","Entire home/apt",2.5,2,135,6,8,10,9,"t"
"461",79067,2219,"4/2/2017","3/6/2011","Entire home/apt",1.5,3,350,7,9,9,9,"f"
"462",79635,2217,"4/2/2017","3/8/2011","Entire home/apt",1,1,69,87,8,9,8,"f"
"463",79749,2217,"4/2/2017","3/8/2011","Private room",1,1,125,6,10,9,9,"f"
"464",79782,2217,"4/2/2017","3/8/2011","Private room",2,1,100,36,8,9,8,"f"
"465",80074,2216,"4/2/2017","3/9/2011","Private room",NA,1,62,77,9,8,9,"f"
"466",80493,2215,"4/2/2017","3/10/2011","Private room",1,1,75,112,8,10,9,"f"
"467",80684,2224,"4/2/2017","3/1/2011","Entire home/apt",1,NA,349,8,10,9,9,"f"
"468",80700,2224,"4/2/2017","3/1/2011","Entire home/apt",1,NA,349,6,9,7,10,"f"
"469",80924,2213,"4/2/2017","3/12/2011","Entire home/apt",1.5,3,275,13,10,10,9,"f"
"470",81739,2224,"4/2/2017","3/1/2011","Entire home/apt",1,NA,249,2,10,7,9,"f"
"471",82132,2209,"4/2/2017","3/16/2011","Entire home/apt",1,1,145,79,10,9,10,"f"
"472",82525,2207,"4/2/2017","3/18/2011","Entire home/apt",1,2,245,129,10,10,9,"f"
"473",82549,2208,"4/2/2017","3/17/2011","Private room",0,1,100,66,9,10,9,"f"
"474",82550,2208,"4/2/2017","3/17/2011","Entire home/apt",1,2,120,54,9,10,9,"f"
"475",82638,2208,"4/3/2017","3/18/2011","Entire home/apt",1,1,169,178,9,10,9,"f"
"476",82928,2207,"4/3/2017","3/19/2011","Entire home/apt",1,2,185,25,10,10,10,"f"
"477",83081,2206,"4/3/2017","3/20/2011","Entire home/apt",1,2,90,3,8,10,9,"f"
"478",83243,2206,"4/3/2017","3/20/2011","Entire home/apt",1,1,65,163,9,8,9,"f"
"479",83544,2205,"4/3/2017","3/21/2011","Private room",1,1,100,11,10,9,10,"f"
"480",83760,2204,"4/3/2017","3/22/2011","Private room",NA,1,89,86,9,10,9,"f"
"481",83811,2204,"4/3/2017","3/22/2011","Entire home/apt",1,2,300,121,9,9,9,"f"
"482",84010,2225,"4/3/2017","3/1/2011","Private room",1,1,599,3,10,9,10,"f"
"483",84059,2203,"4/3/2017","3/23/2011","Entire home/apt",1.5,3,150,3,8,8,9,"f"
"484",84417,2555,"4/3/2017","4/5/2010","Entire home/apt",1,1,179,70,8,9,8,"f"
"485",84480,2308,"4/3/2017","12/8/2010","Entire home/apt",1,1,120,0,NA,NA,NA,"f"
"486",84659,2201,"4/3/2017","3/25/2011","Entire home/apt",1,1,159,237,9,10,9,"t"
"487",84905,2200,"4/3/2017","3/26/2011","Private room",1.5,1,95,143,9,9,9,"f"
"488",85094,2297,"4/3/2017","12/19/2010","Entire home/apt",1,1,70,4,9,9,9,"f"
"489",86215,2289,"4/3/2017","12/27/2010","Entire home/apt",1,2,195,87,9,9,9,"f"
"490",87279,2194,"4/3/2017","4/1/2011","Private room",1,1,69,86,10,9,9,"f"
"491",87853,2192,"4/3/2017","4/3/2011","Entire home/apt",1,1,159,181,9,10,9,"t"
"492",87987,2344,"4/3/2017","11/2/2010","Entire home/apt",1,0,195,31,9,10,9,"f"
"493",88329,2191,"4/3/2017","4/4/2011","Entire home/apt",1,1,169,69,10,10,9,"f"
"494",89427,2529,"4/3/2017","5/1/2010","Entire home/apt",NA,3,650,0,NA,NA,NA,"f"
"495",89621,2416,"4/3/2017","8/22/2010","Private room",1,1,90,120,9,8,9,"t"
"496",90426,2322,"4/3/2017","11/24/2010","Entire home/apt",1,1,175,13,8,8,8,"f"
"497",90659,2188,"4/3/2017","4/7/2011","Private room",1,1,80,1,8,8,10,"f"
"498",92894,2600,"4/3/2017","2/19/2010","Entire home/apt",1,1,175,247,10,9,10,"t"
"499",93313,2824,"4/3/2017","7/10/2009","Entire home/apt",1,2,150,34,10,8,9,"f"
"500",93540,2184,"4/3/2017","4/11/2011","Entire home/apt",NA,1,200,6,9,9,9,"f"
"501",94035,2771,"4/3/2017","9/1/2009","Private room",1,1,80,4,10,9,9,"f"
"502",94477,2193,"4/3/2017","4/2/2011","Entire home/apt",1,2,179,189,9,8,9,"t"
"503",94783,2196,"4/3/2017","3/30/2011","Entire home/apt",1,1,105,71,9,9,9,"t"
"504",95747,2181,"4/3/2017","4/14/2011","Entire home/apt",1,1,140,13,9,10,10,"f"
"505",95883,2181,"4/3/2017","4/14/2011","Entire home/apt",1,2,200,2,10,9,9,"f"
"506",96471,2529,"4/3/2017","5/1/2010","Private room",1.5,1,165,10,10,10,9,"f"
"507",96881,2179,"4/3/2017","4/16/2011","Entire home/apt",1,1,250,1,10,10,10,"f"
"508",98663,2176,"4/3/2017","4/19/2011","Entire home/apt",1,1,175,18,9,9,10,"f"
"509",98724,2176,"4/3/2017","4/19/2011","Private room",1,1,65,117,8,10,9,"f"
"510",99070,2176,"4/3/2017","4/19/2011","Shared room",1,1,65,108,10,9,10,"f"
"511",99913,2182,"4/3/2017","4/13/2011","Private room",1,1,100,17,8,9,9,"f"
"512",100002,2175,"4/3/2017","4/20/2011","Private room",1,1,49,90,9,9,9,"f"
"513",100023,2173,"4/2/2017","4/21/2011","Entire home/apt",1,2,195,51,9,9,9,"f"
"514",100184,2174,"4/3/2017","4/21/2011","Private room",NA,1,50,23,9,9,9,"f"
"515",100186,2174,"4/3/2017","4/21/2011","Entire home/apt",1,1,130,68,10,9,10,"f"
"516",101633,2171,"4/3/2017","4/24/2011","Private room",1,1,125,68,9,10,9,"f"
"517",102995,2447,"4/3/2017","7/22/2010","Entire home/apt",1,1,270,29,9,10,9,"f"
"518",103161,2200,"4/3/2017","3/26/2011","Entire home/apt",1,1,185,85,10,10,9,"f"
"519",103311,2225,"4/3/2017","3/1/2011","Entire home/apt",1,2,599,8,10,7,9,"f"
"520",103806,2375,"4/3/2017","10/2/2010","Entire home/apt",1,2,249,149,8,10,9,"f"
"521",105416,2168,"4/3/2017","4/27/2011","Entire home/apt",1,1,115,23,9,9,9,"f"
"522",105790,2164,"4/3/2017","5/1/2011","Private room",1,1,59,88,10,9,10,"f"
"523",106363,2163,"4/3/2017","5/2/2011","Private room",1.5,1,60,265,9,9,10,"f"
"524",106457,3013,"4/3/2017","1/2/2009","Private room",NA,1,45,47,8,7,8,"t"
"525",106647,2163,"4/3/2017","5/2/2011","Entire home/apt",1,2,160,61,9,9,9,"f"
"526",106906,2162,"4/3/2017","5/3/2011","Private room",1,1,90,12,10,10,9,"f"
"527",107630,2315,"4/3/2017","12/1/2010","Entire home/apt",1,1,175,176,9,10,9,"f"
"528",107690,2429,"4/3/2017","8/9/2010","Private room",1,1,40,32,9,9,9,"f"
"529",110576,2157,"4/3/2017","5/8/2011","Private room",1.5,1,78,31,9,10,9,"f"
"530",110739,2157,"4/3/2017","5/8/2011","Entire home/apt",1,0,149,46,10,10,10,"f"
"531",110784,2156,"4/2/2017","5/8/2011","Entire home/apt",1,1,110,29,8,9,9,"f"
"532",112304,2155,"4/3/2017","5/10/2011","Private room",1,1,90,1,8,8,10,"f"
"533",112359,2156,"4/3/2017","5/9/2011","Entire home/apt",1,1,225,54,9,10,9,"f"
"534",112435,2443,"4/3/2017","7/26/2010","Private room",1,1,95,120,9,10,9,"f"
"535",113092,2155,"4/3/2017","5/10/2011","Private room",1,1,90,0,NA,NA,NA,"f"
"536",113265,2307,"4/3/2017","12/9/2010","Private room",NA,1,55,180,10,9,10,"f"
"537",113945,2345,"4/2/2017","10/31/2010","Private room",1,1,100,91,9,10,9,"f"
"538",114123,2154,"4/3/2017","5/11/2011","Entire home/apt",2,3,225,26,8,9,8,"f"
"539",114229,2305,"4/2/2017","12/10/2010","Entire home/apt",1,2,250,30,10,10,9,"f"
"540",114969,2153,"4/3/2017","5/12/2011","Entire home/apt",1,1,89,34,9,10,10,"f"
"541",115535,2156,"4/2/2017","5/8/2011","Private room",1,1,65,22,9,9,10,"f"
"542",115678,2512,"4/3/2017","5/18/2010","Entire home/apt",1,2,99,202,9,9,9,"f"
"543",115748,2152,"4/3/2017","5/13/2011","Entire home/apt",1,1,99,26,8,10,9,"f"
"544",116551,2185,"4/3/2017","4/10/2011","Entire home/apt",1,1,42,137,9,8,9,"f"
"545",116940,2416,"4/3/2017","8/22/2010","Private room",1,1,80,152,10,8,9,"t"
"546",118061,1800,"4/3/2017","4/29/2012","Entire home/apt",1,2,110,34,10,8,9,"t"
"547",118680,2147,"4/3/2017","5/18/2011","Private room",1,1,87,0,NA,NA,NA,"f"
"548",121473,2147,"4/3/2017","5/18/2011","Entire home/apt",1,1,150,48,9,9,9,"f"
"549",121687,2362,"4/3/2017","10/15/2010","Entire home/apt",1,1,200,4,7,10,9,"t"
"550",123784,2142,"4/3/2017","5/23/2011","Entire home/apt",1,1,110,57,NA,NA,NA,"t"
"551",125053,2141,"4/3/2017","5/24/2011","Entire home/apt",1,2,395,37,9,10,9,"f"
"552",125163,2141,"4/3/2017","5/24/2011","Private room",1,1,99,24,10,9,10,"t"
"553",125594,2313,"4/3/2017","12/3/2010","Private room",NA,1,39,71,9,8,9,"f"
"554",126067,2668,"4/3/2017","12/13/2009","Private room",1,1,135,8,9,10,9,"f"
"555",126443,2138,"4/2/2017","5/26/2011","Entire home/apt",2,2,189,239,9,9,8,"t"
"556",126816,2141,"4/3/2017","5/24/2011","Private room",2,1,85,3,6,10,9,"f"
"557",127387,2839,"4/3/2017","6/25/2009","Entire home/apt",NA,2,260,3,10,9,10,"f"
"558",128975,2370,"4/3/2017","10/7/2010","Private room",1,1,120,76,9,9,9,"f"
"559",131154,2345,"4/2/2017","10/31/2010","Entire home/apt",1,1,140,89,9,10,9,"f"
"560",131699,2147,"4/2/2017","5/17/2011","Private room",2,1,98,203,10,9,9,"f"
"561",131747,2133,"4/2/2017","5/31/2011","Entire home/apt",1,0,166,61,9,10,9,"f"
"562",131757,2133,"4/2/2017","5/31/2011","Private room",1,1,50,207,9,10,10,"f"
"563",132570,2133,"4/3/2017","6/1/2011","Entire home/apt",1,1,170,20,9,10,10,"f"
"564",132661,2132,"4/2/2017","6/1/2011","Shared room",1,1,76,38,10,10,10,"f"
