id,y1,y2,y3,y4,f1,f2,f3,f4,p1,p2,p3,p4
1421,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004
1422,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004
1423,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1424,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1425,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1426,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1427,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1428,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1429,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1430,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1431,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1432,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1433,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1434,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1435,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1436,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081
1437,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1438,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1439,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1440,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1441,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1442,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1443,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1444,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1445,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1446,1,0,0,0,0,0,0,0,0.108,0.090000004,0.059,0.077
1447,1,0,0,0,0,0,0,0,0.108,0.090000004,0.059,0.077
1448,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1449,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1450,1,0,0,0,1,0,0,0,0.055,0.086000003,0.050000001,0.075999998
1451,1,0,0,0,1,0,0,0,0.055,0.086000003,0.050000001,0.075999998
1452,1,0,0,0,1,0,0,0,0.055,0.086000003,0.050000001,0.075999998
1453,1,0,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004
1454,1,0,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004
1455,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1456,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1457,0,1,0,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004
1458,0,0,0,1,0,0,0,0,0.108,0.086000003,0.043000001,0.079000004
1459,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1460,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004
1461,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1462,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1463,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
1464,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1465,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1466,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1467,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1468,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1469,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1470,0,0,0,1,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1471,0,0,0,1,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1472,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004
1473,0,1,0,0,0,0,0,0,0.108,0.086000003,0.045000002,0.079000004
1474,0,1,0,0,0,0,0,0,0.108,0.086000003,0.050000001,0.079000004
1475,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1476,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.081
1477,0,1,0,0,0,0,0,0,0.057,0.086000003,0.054000001,0.079000004
1478,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1479,0,1,0,0,0,0,0,0,0.097999997,0.074000001,0.050000001,0.081
1480,0,1,0,0,0,0,0,0,0.097999997,0.074000001,0.050000001,0.081
1481,0,1,0,0,0,0,0,0,0.097999997,0.074000001,0.050000001,0.081
1482,0,1,0,0,0,0,0,0,0.103,0.074000001,0.050000001,0.081
1483,0,1,0,0,0,0,0,0,0.103,0.074000001,0.050000001,0.081
1484,0,1,0,0,0,0,0,0,0.125,0.081,0.050000001,0.079000004
1485,0,1,0,0,0,0,0,0,0.125,0.081,0.050000001,0.079000004
1486,0,1,0,0,0,0,0,0,0.125,0.081,0.050000001,0.079000004
1487,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1488,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1489,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1490,0,1,0,0,0,0,0,0,0.097999997,0.081,0.048999999,0.079000004
1491,0,1,0,0,0,0,0,0,0.097999997,0.081,0.048999999,0.079000004
1492,0,1,0,0,0,0,0,0,0.101,0.081,0.048999999,0.079000004
1493,0,1,0,0,0,0,0,0,0.101,0.081,0.048999999,0.079000004
1494,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1495,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1496,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1497,0,1,0,0,0,0,0,0,0.108,0.081,0.048999999,0.079000004
1498,0,1,0,0,0,0,0,0,0.108,0.081,0.048999999,0.079000004
1499,0,1,0,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004
1500,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1501,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1502,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1503,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1504,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1505,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1506,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1507,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1508,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004
1509,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.085000001
1510,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.085000001
1511,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.085000001
1512,1,0,0,0,0,0,0,0,0.122,0.064000003,0.054000001,0.086000003
1513,1,0,0,0,0,0,0,0,0.055,0.064000003,0.054000001,0.086000003
1514,1,0,0,0,0,0,0,0,0.055,0.064000003,0.054000001,0.086000003
1515,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001
1516,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001
1517,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001
1518,1,0,0,0,0,0,0,1,0.055,0.063000001,0.061000001,0.063000001
1519,1,0,0,0,0,0,0,1,0.055,0.063000001,0.061000001,0.063000001
1520,1,0,0,0,0,0,0,0,0.055,0.063000001,0.061000001,0.064000003
1521,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1522,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1523,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.081
1524,0,1,0,0,0,0,0,0,0.108,0.048999999,0.050000001,0.079000004
1525,0,1,0,0,0,1,0,0,0.108,0.048999999,0.050000001,0.030999999
1526,0,1,0,0,0,0,0,0,0.108,0.048999999,0.050000001,0.033
1527,0,1,0,0,0,0,0,0,0.108,0.048999999,0.050000001,0.079000004
1528,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1529,1,0,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
1530,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1531,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1532,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1533,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001
1534,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001
1535,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1536,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1537,0,1,0,0,1,0,0,0,0.086999997,0.086000003,0.054000001,0.079000004
1538,0,1,0,0,0,0,0,0,0.083999999,0.086000003,0.054000001,0.079000004
1539,0,1,0,0,0,0,0,0,0.083999999,0.086000003,0.054000001,0.079000004
1540,0,1,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1541,0,1,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1542,0,1,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1543,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1544,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1545,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1546,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1547,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004
1548,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004
1549,0,0,0,1,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1550,0,0,0,1,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1551,0,0,0,1,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004
1552,0,1,0,0,0,1,0,0,0.122,0.086000003,0.025,0.083999999
1553,0,1,0,0,0,1,0,0,0.122,0.086000003,0.025,0.083999999
1554,0,1,0,0,0,0,0,0,0.122,0.063000001,0.054000001,0.086000003
1555,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004
1556,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004
1557,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004
1558,0,1,0,0,0,1,0,0,0.108,0.048999999,0.035999998,0.079000004
1559,0,0,0,1,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1560,0,0,0,1,0,0,0,0,0.108,0.086000003,0.050000001,0.079000004
1561,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1562,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1563,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1564,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1565,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1566,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1567,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1568,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1569,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1570,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1571,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1572,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1573,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1574,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1575,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1576,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1577,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1578,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1579,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1580,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1581,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1582,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1583,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1584,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1585,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1586,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1587,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
1588,1,0,0,0,0,0,0,0,0.082000002,0.082999997,0.043000001,0.079000004
1589,1,0,0,0,1,0,0,0,0.033,0.086000003,0.054000001,0.079000004
1590,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1591,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1592,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1593,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1594,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004
1595,1,0,0,0,0,0,1,0,0.067000002,0.086000003,0.030999999,0.079000004
1596,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1597,0,1,0,0,0,0,0,0,0.12,0.055,0.054000001,0.079000004
1598,1,0,0,0,0,0,0,0,0.088,0.086000003,0.054000001,0.079000004
1599,1,0,0,0,0,0,0,0,0.122,0.068999998,0.054000001,0.086000003
1600,1,0,0,0,0,0,0,0,0.108,0.086000003,0.030999999,0.079000004
1601,1,0,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004
1602,1,0,0,0,1,0,0,0,0.082000002,0.086000003,0.061000001,0.079000004
1603,1,0,0,0,0,0,0,1,0.115,0.054000001,0.061000001,0.063000001
1604,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1605,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1606,1,0,0,0,0,0,0,0,0.082999997,0.066,0.061000001,0.063000001
1607,0,1,0,0,0,1,0,0,0.108,0.048999999,0.050000001,0.079000004
1608,0,1,0,0,0,0,0,0,0.109,0.081,0.050000001,0.079999998
1609,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1610,0,1,0,0,0,0,0,0,0.103,0.081,0.050000001,0.077
1611,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1612,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1613,1,0,0,0,0,0,0,0,0.108,0.097999997,0.050000001,0.079000004
1614,1,0,0,0,0,0,0,0,0.108,0.097999997,0.050000001,0.079000004
1615,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1616,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1617,1,0,0,0,0,0,0,0,0.108,0.063000001,0.050000001,0.079000004
1618,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1619,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1620,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1621,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1622,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1623,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1624,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1625,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1626,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1627,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1628,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1629,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1630,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1631,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1632,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1633,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1634,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1635,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1636,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1637,0,1,0,0,0,0,0,0,0.11,0.074000001,0.061000001,0.081
1638,0,1,0,0,0,0,0,0,0.097999997,0.074000001,0.061000001,0.081
1639,0,0,1,0,0,0,0,0,0.097999997,0.075000003,0.066,0.081
1640,0,1,0,0,0,0,0,0,0.097999997,0.081,0.066,0.079000004
1641,0,1,0,0,0,0,0,0,0.097999997,0.081,0.066,0.079000004
1642,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1643,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1644,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1645,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1646,0,1,0,0,0,0,0,0,0.098999999,0.081,0.07,0.079000004
1647,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004
1648,0,1,0,0,0,0,0,0,0.103,0.081,0.054000001,0.079000004
1649,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1650,0,1,0,0,0,0,0,0,0.122,0.081,0.048999999,0.061000001
1651,0,1,0,0,0,0,0,0,0.104,0.081,0.048999999,0.088
1652,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1653,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004
1654,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1655,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1656,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1657,0,1,0,0,0,0,0,0,0.097999997,0.081,0.048999999,0.079000004
1658,0,1,0,0,0,0,0,0,0.097999997,0.081,0.048999999,0.079000004
1659,0,0,0,1,0,0,0,0,0.125,0.074000001,0.050000001,0.086000003
1660,0,0,0,1,0,0,0,0,0.125,0.074000001,0.050000001,0.086000003
1661,0,0,0,1,0,0,0,0,0.125,0.074000001,0.050000001,0.086000003
1662,0,0,0,1,0,0,0,0,0.125,0.074000001,0.050000001,0.086000003
1663,0,0,0,1,0,0,0,0,0.108,0.074000001,0.050000001,0.086000003
1664,0,0,0,1,0,0,0,0,0.108,0.074000001,0.050000001,0.086000003
1665,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1666,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1667,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1668,0,0,0,1,0,0,0,0,0.116,0.079999998,0.050000001,0.079000004
1669,0,0,0,1,0,0,0,0,0.116,0.079999998,0.050000001,0.079000004
1670,0,0,0,1,0,0,0,0,0.116,0.079999998,0.050000001,0.079000004
1671,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1672,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1673,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1674,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1675,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1676,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1677,0,0,0,1,0,0,0,0,0.109,0.081,0.050000001,0.028999999
1678,0,0,0,1,0,0,0,0,0.109,0.081,0.050000001,0.079000004
1679,0,0,0,1,0,0,0,0,0.109,0.081,0.050000001,0.079000004
1680,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1681,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1682,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1683,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1684,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1685,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.048
1686,0,0,0,1,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1687,0,0,0,1,0,0,0,0,0.103,0.081,0.050000001,0.079000004
1688,0,0,0,1,0,0,0,1,0.108,0.081,0.050000001,0.074000001
1689,0,0,0,1,0,0,0,1,0.108,0.081,0.050000001,0.074000001
1690,0,0,0,1,0,0,0,0,0.115,0.081,0.050000001,0.086000003
1691,0,0,0,1,0,0,0,0,0.115,0.081,0.050000001,0.086000003
1692,0,0,0,1,0,0,0,0,0.115,0.081,0.050000001,0.086000003
1693,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1694,0,0,0,1,0,0,0,0,0.109,0.061999999,0.050000001,0.086000003
1695,0,0,0,1,0,0,0,0,0.109,0.061999999,0.050000001,0.086000003
1696,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1697,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1698,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1699,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
1700,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1701,0,0,0,1,0,0,0,0,0.125,0.081,0.048999999,0.079000004
1702,0,0,0,1,0,0,0,0,0.108,0.086000003,0.050000001,0.086000003
1703,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1704,0,0,0,1,0,0,0,0,0.108,0.057,0.050000001,0.086000003
1705,0,0,0,1,0,0,0,0,0.108,0.057,0.050000001,0.086000003
1706,0,0,0,1,0,0,0,0,0.108,0.057,0.050000001,0.086000003
1707,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.086000003
1708,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1709,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1710,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1711,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1712,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1713,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1714,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1715,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1716,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1717,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1718,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1719,0,0,0,1,0,0,0,0,0.115,0.081,0.050000001,0.081
1720,0,0,0,1,0,0,0,0,0.115,0.081,0.050000001,0.081
1721,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1722,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1723,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.081
1724,0,0,0,1,0,0,0,0,0.117,0.086000003,0.050000001,0.081
1725,0,0,0,1,0,0,0,0,0.117,0.086000003,0.050000001,0.086000003
1726,0,0,0,1,0,0,0,0,0.125,0.086000003,0.050000001,0.086000003
1727,0,0,0,1,0,0,0,0,0.125,0.086000003,0.050000001,0.086000003
1728,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1729,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1730,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1731,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1732,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1733,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1734,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1735,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1736,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1737,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1738,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1739,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1740,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1741,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1742,0,0,0,1,0,0,0,0,0.071999997,0.086000003,0.050000001,0.086000003
1743,0,0,0,1,0,0,0,0,0.071999997,0.086000003,0.050000001,0.086000003
1744,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1745,0,0,0,1,0,0,0,1,0.055,0.086000003,0.050000001,0.086000003
1746,0,0,0,1,0,0,0,1,0.055,0.086000003,0.050000001,0.086000003
1747,0,0,0,1,0,0,0,1,0.055,0.086000003,0.050000001,0.086000003
1748,0,0,0,1,1,0,0,0,0.082999997,0.086000003,0.050000001,0.068000004
1749,0,0,0,1,1,0,0,0,0.082999997,0.086000003,0.050000001,0.068000004
1750,0,0,0,1,0,0,0,0,0.115,0.086000003,0.050000001,0.086000003
1751,0,0,0,1,0,0,1,0,0.108,0.086000003,0.025,0.079000004
1752,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1753,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1754,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1755,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1756,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1757,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1758,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1759,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1760,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1761,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1762,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1763,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1764,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1765,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1766,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1767,0,0,0,1,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
